,village,adjmatrix_key,pid,hhid,resp_id,resp_gend,resp_status,age,religion,caste,subcaste,mothertongue,speakother,kannada,tamil,telugu,hindi,urdu,english,otherlang,educ,villagenative,native_name,native_type,native_taluk,native_district,res_time_yrs,res_time_mths,movereason,movecontact,movecontact_res,movecontact_hhid,movecontact_pid,movecontact_name,workflag,work_freq,work_freq_type,occupation,privategovt,work_outside,work_outside_freq,shgparticipate,shg_no,savings,savings_no,electioncard,rationcard,rationcard_colour
13140,61,69,6101501,61015,1,1,Head of Household,40,HINDUISM,OBC,VISHWAKARMA,TELUGU,Yes,Yes,No,No,No,No,No,,1ST P.U.C.,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,AGRICULTURE OWN,OWN AGRICULTURE,No,,No,,Yes,1.0,Yes,Yes,BLUE
13141,61,70,6101502,61015,2,2,Spouse of Head of Household,32,HINDUISM,OBC,VISHWAKARMA,TELUGU,Yes,Yes,No,No,No,No,No,,1ST P.U.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,TUMKUR,15.0,,MARRIAGE,,,,,,Yes,7.0,DAYS PER WEEK,AGRICULTURE OWN,OWN,No,,Yes,1.0,Yes,1.0,Yes,Yes,BLUE
13142,61,83,6101801,61018,1,1,Head of Household,38,HINDUISM,OBC,VISHWAKARMA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,BUSINESS,PRIVATE BUSINESS,Yes,0.0,No,,Yes,1.0,Yes,Yes,BLUE
13143,61,84,6101802,61018,2,2,Spouse of Head of Household,28,HINDUISM,OBC,VISHWAKARMA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,No,data has been removed for publication,CITY,,BANGALORE,11.0,0.0,MARRIAGE,,,,,,Yes,6.0,DAYS PER WEEK,GROSARY SHOP OWNER,PRIVATE BUSINESS,Yes,3.0,No,,No,,Yes,No,
13144,61,93,6102001,61020,1,1,Head of Household,47,HINDUISM,GENERAL,BRAHMINS,TELUGU,Yes,Yes,Yes,No,No,No,Yes,,DEGREE OR ABOVE,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,BMTC CONDUCTOR,GOVERNMENT,Yes,10.0,No,,Yes,2.0,Yes,Yes,BLUE
13145,61,94,6102002,61020,2,2,Spouse of Head of Household,41,HINDUISM,GENERAL,BRAHMINS,KANNADA,Yes,No,Yes,Yes,No,No,No,,DEGREE OR ABOVE,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,15.0,0.0,MARRIAGE,,,,,,Yes,6.0,DAYS PER WEEK,TEACHER,GOVERNMENT,Yes,0.0,No,,Yes,2.0,Yes,Yes,BLUE
13146,61,98,6102101,61021,1,1,Head of Household,46,HINDUISM,GENERAL,BRAHMINS,KANNADA,Yes,No,No,Yes,No,No,No,,OTHER DIPLOMA,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,SCHOOL TEACHER,GOVERNMENT,No,,No,,Yes,1.0,Yes,No,
13147,61,99,6102102,61021,2,2,Spouse of Head of Household,35,HINDUISM,GENERAL,BRAHMINS,KANNADA,Yes,No,No,Yes,No,No,No,,4TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,20.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,No,
13148,61,103,6102201,61022,1,1,Head of Household,45,HINDUISM,GENERAL,BRAHMINS,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,SERICULTURIST,OWN,Yes,0.0,No,,Yes,2.0,Yes,Yes,YELLOW
13149,61,104,6102202,61022,2,2,Spouse of Head of Household,39,HINDUISM,GENERAL,BHRAMINS,TAMIL,Yes,Yes,No,Yes,No,No,No,,2ND P.U.C.,No,data has been removed for publication,TOWN,data has been removed for publication,MANDYA,14.0,,MARRIAGE,,,,,,Yes,7.0,DAYS PER WEEK,BUSINESS,PRIVATE BUSINESS,No,,No,,No,,Missing,Yes,YELLOW
13150,61,111,6102401,61024,1,1,Head of Household,62,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,4TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,SERICULTURE,OWN,Yes,0.0,No,,Yes,1.0,Yes,No,
13151,61,112,6102402,61024,2,2,Spouse of Head of Household,55,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,Yes,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,35.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,No,
13152,61,113,6102403,61024,3,1,Other,33,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,SERICULTURE,OWN LAND,Yes,0.0,No,,Yes,2.0,Yes,No,
13153,61,114,6102404,61024,4,2,Other,25,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,8TH STANDARD,No,data has been removed for publication,TOWN,data has been removed for publication,BANGALORE RURAL,8.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,No,
13154,61,117,6102407,61024,7,1,Other,30,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,6TH STANDARD,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,AGRICULTURE,OWN,No,,No,,Yes,1.0,Yes,No,
13155,61,121,6102411,61024,11,1,Other,51,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,2ND P.U.C.,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,SERICULTURE,OWN,No,,No,,Yes,1.0,Yes,Yes,BLUE
13156,61,122,6102412,61024,12,2,Other,42,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,7TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,22.0,0.0,MARRIAGE,,,,,,Yes,4.0,DAYS PER WEEK,SERICULTURE,OWN,No,,Yes,1.0,Yes,3.0,Yes,No,
13157,61,124,6102414,61024,14,1,Other,42,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,Yes,,DEGREE OR ABOVE,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,LIC AGENT,PRIVATE BUSINESS,Yes,0.0,No,,Yes,2.0,Yes,No,
13158,61,125,6102415,61024,15,2,Other,29,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,2ND P.U.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,10.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,Yes,1.0,Yes,No,
13159,61,128,6102418,61024,18,2,Other,18,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,1ST P.U.C.,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,AGRICULTURE OWN,OWN,No,,No,,No,,No,No,
13160,61,130,6102501,61025,1,1,Head of Household,39,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,AGRICULTURE,OWN,No,,No,,Yes,1.0,Yes,Yes,YELLOW
13161,61,131,6102502,61025,2,2,Spouse of Head of Household,31,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,12.0,,MARRIAGE,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURE,OWN,No,,No,,No,,Yes,Yes,YELLOW
13162,61,137,6102602,61026,2,2,Other,24,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,No,No,No,,DEGREE OR ABOVE,Yes,,,,,,,,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,Yes,YELLOW
13163,61,139,6102604,61026,4,1,Other,80,HINDUISM,SCHEDULED CASTE,ADI KARNBATAKA,TELUGU,Yes,Yes,No,No,No,No,No,,NONE,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
13164,61,152,6102901,61029,1,1,Head of Household,50,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,5TH STANDARD,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,SERICULTURE,OWN,No,,No,,No,,Yes,Yes,YELLOW
13165,61,153,6102902,61029,2,2,Spouse of Head of Household,40,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,25.0,,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,Yes,YELLOW
13166,61,157,6103001,61030,1,1,Head of Household,40,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,8TH STANDARD,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,SERICULTURE,OWN,No,,No,,No,,Yes,Yes,YELLOW
13167,61,158,6103002,61030,2,2,Spouse of Head of Household,30,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,8.0,,MARRIAGE,,,,,,Yes,7.0,DAYS PER WEEK,SILK WORM REARING,OWN,No,,Yes,1.0,Yes,1.0,Yes,Yes,YELLOW
13168,61,165,6103201,61032,1,1,Head of Household,34,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,SILK WORM REARING,OWN,Yes,0.0,No,,No,,Yes,Yes,YELLOW
13169,61,166,6103202,61032,2,2,Spouse of Head of Household,32,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,22.0,,MARRIAGE,,,,,,Yes,7.0,DAYS PER WEEK,SILKWORM REARING,OWN,No,,No,,No,,Yes,Yes,YELLOW
13170,61,171,6103301,61033,1,1,Head of Household,50,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,Yes,,,,,,,,,,,,,Yes,4.0,DAYS PER WEEK,AGRICULTURE LABOUR,LAND LORD,No,,No,,No,,Missing,Yes,YELLOW
13171,61,172,6103302,61033,2,2,Spouse of Head of Household,40,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,7TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,24.0,,MARRIAGE,,,,,,Yes,4.0,DAYS PER WEEK,SILK WORM REARING,OWN,No,,Yes,1.0,Yes,2.0,Yes,Yes,YELLOW
13172,61,173,6103303,61033,3,2,Other,18,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,1ST P.U.C.,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,No,Yes,YELLOW
13173,61,175,6103401,61034,1,1,Head of Household,32,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,SILKWORM REARING,OWNER,Yes,0.0,No,,No,,Yes,Yes,YELLOW
13174,61,176,6103402,61034,2,2,Spouse of Head of Household,28,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,7TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,10.0,,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,Yes,YELLOW
13175,61,188,6103701,61037,1,1,Head of Household,35,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,SERICULTURE,OWN,No,,No,,Yes,2.0,Yes,Yes,YELLOW
13176,61,189,6103702,61037,2,2,Spouse of Head of Household,30,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,12.0,0.0,MARRIAGE,,,,,,Yes,4.0,DAYS PER WEEK,SERICULTURE,OWN,No,,Yes,1.0,Yes,2.0,Yes,Yes,YELLOW
13177,61,192,6103801,61038,1,1,Head of Household,55,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,1ST STANDARD,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,SERICULTURE,OWN,No,,No,,Yes,1.0,Yes,Yes,YELLOW
13178,61,193,6103802,61038,2,2,Spouse of Head of Household,35,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,4TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE,6.0,0.0,MARRIAGE,,,,,,Yes,7.0,DAYS PER WEEK,SERICULTURE,OWN LAND,No,,No,,No,,No,Yes,YELLOW
13179,61,200,6104001,61040,1,1,Head of Household,40,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,9TH STANDARD,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,SERICULTURE,OWN,No,,No,,Yes,1.0,Yes,Yes,YELLOW
13180,61,201,6104002,61040,2,2,Spouse of Head of Household,30,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,9TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,13.0,,MARRIAGE,,,,,,Yes,5.0,DAYS PER WEEK,SERICULTURE,OWN,No,,Yes,1.0,Yes,1.0,Yes,Yes,YELLOW
13181,61,241,6104601,61046,1,1,Head of Household,45,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,No,No,No,,NONE,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURE LABOUR,LAND LORD,No,,No,,No,,Yes,Yes,YELLOW
13182,61,242,6104602,61046,2,2,Spouse of Head of Household,38,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,16.0,,MARRIAGE,,,,,,Yes,5.0,DAYS PER WEEK,AGRICULTURE LABOUR,LAND LORD,No,,Yes,1.0,Yes,1.0,Yes,Yes,YELLOW
13183,61,253,6104801,61048,1,1,Head of Household,40,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,Yes,No,No,Yes,No,No,No,,9TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,SERICULTURE,LAND LORD,Yes,0.0,No,,No,,Yes,Yes,YELLOW
13184,61,254,6104802,61048,2,2,Spouse of Head of Household,32,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,8.0,,MARRIAGE,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURE LABOUR,LAND LORD,No,,Yes,1.0,No,,Yes,Yes,YELLOW
13185,61,265,6105001,61050,1,1,Head of Household,55,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,No,No,No,,NONE,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,SERICULTURE,OWN,No,,No,,Yes,1.0,Yes,Yes,GREEN
13186,61,266,6105002,61050,2,2,Spouse of Head of Household,52,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,30.0,,MARRIAGE,,,,,,Yes,5.0,DAYS PER WEEK,SERICULTURE,OWN,No,,Yes,1.0,Yes,1.0,Yes,Yes,YELLOW
13187,61,267,6105003,61050,3,1,Other,35,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,No,No,No,,9TH STANDARD,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
13188,61,268,6105004,61050,4,2,Other,28,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE,9.0,0.0,MARRIAGE,,,,,,Yes,7.0,DAYS PER WEEK,LABOUR WORK IN SERICULTURE,LAND OWNER,No,,No,,No,,Yes,Yes,YELLOW
13189,61,280,6105301,61053,1,1,Head of Household,50,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,No,No,No,,NONE,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,SERICULTURIST,OWN,Yes,0.0,No,,Yes,1.0,Yes,Yes,YELLOW
13190,61,281,6105302,61053,2,2,Spouse of Head of Household,38,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,20.0,,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,Yes,YELLOW
13191,61,290,6105501,61055,1,1,Head of Household,65,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,No,No,No,,NONE,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,ANIMAL HUSBANDARY,OWN,No,,No,,No,,Yes,Yes,YELLOW
13192,61,291,6105502,61055,2,2,Spouse of Head of Household,60,HINDUISM,SCHEDULED TRIBE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,42.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,GREEN
13193,61,292,6105503,61055,3,1,Other,30,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,No,No,No,,6TH STANDARD,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,AGRICULTURE COOLIE,FOR LAND OWNER,Yes,0.0,No,,No,,Yes,No,
13194,61,293,6105504,61055,4,2,Other,25,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,5.0,0.0,MARRIAGE,,,,,,Yes,7.0,DAYS PER WEEK,SERICULTURE LABOUR,LAND OWNER,No,,Yes,1.0,Yes,1.0,Yes,Yes,YELLOW
13195,61,295,6105506,61055,6,2,Other,40,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,No,No,No,,NONE,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,AGRICULTURE LABOUR,OWNER,No,,Yes,1.0,Yes,1.0,Yes,Yes,YELLOW
13196,61,300,6105701,61057,1,1,Head of Household,48,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,No,No,No,,NONE,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
13197,61,301,6105702,61057,2,2,Spouse of Head of Household,45,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,27.0,0.0,MARRIAGE,,,,,,Yes,5.0,DAYS PER WEEK,AGRICULTURAL LABOUR,FOR LAND OWNER,No,,No,,No,,Yes,Yes,GREEN
13198,61,302,6105703,61057,3,2,Spouse of Head of Household,38,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,18.0,,MARRIAGE,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURE LABOUR,LAND OWNER,No,,No,,No,,Yes,Yes,GREEN
13199,61,303,6105704,61057,4,1,Other,26,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,PRIVATE BUS CONDUCTOR,FOR AGENT,Yes,15.0,No,,Yes,1.0,Yes,Yes,YELLOW
13200,61,308,6105801,61058,1,1,Head of Household,60,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,No,No,No,,NONE,Yes,,,,,,,,,,,,,Yes,4.0,DAYS PER WEEK,AGRICULTURE LABOUR,LAND OWNER,Yes,0.0,No,,No,,Yes,Yes,YELLOW
13201,61,309,6105802,61058,2,2,Spouse of Head of Household,50,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,No,No,No,,NONE,No,data has been removed for publication,CITY,,BANGALORE,32.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
13202,61,310,6105803,61058,3,1,Other,35,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,No,No,No,,5TH STANDARD,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,SERICULTURAL COOLIE,LAND OWNER,Yes,0.0,No,,No,,Yes,Yes,YELLOW
13203,61,311,6105804,61058,4,2,Other,25,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,No,No,No,,4TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,7.0,0.0,MARRIAGE,,,,,,Yes,6.0,DAYS PER WEEK,SERICULTURAL COOLIE,LAND OWNER,No,,No,,No,,Yes,Yes,YELLOW
13204,61,315,6105808,61058,8,1,Other,30,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,No,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,Yes,4.0,DAYS PER WEEK,AGRICULTURE COOLIE,LAND OWNER,No,,No,,Yes,1.0,Yes,Yes,YELLOW
13205,61,316,6105809,61058,9,2,Other,22,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,8.0,,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,Yes,YELLOW
13206,61,319,6105812,61058,12,1,Other,25,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,No,No,No,,8TH STANDARD,Yes,,,,,,,,,,,,,Yes,4.0,DAYS PER WEEK,AGRICULTURAL LABOUR,LAND OWNER,No,,No,,Yes,1.0,Yes,No,
13207,61,320,6105813,61058,13,2,Other,20,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,No,No,No,,5TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,8.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,No,No,
13208,61,328,6106001,61060,1,1,Head of Household,60,HINDUISM,GENERAL,BRAHMIN,TAMIL,Yes,Yes,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,PRIEST,TEMPLE,No,,No,,No,,Yes,No,
13209,61,329,6106002,61060,2,2,Spouse of Head of Household,52,HINDUISM,GENERAL,BRHAMIN,TAMIL,Yes,Yes,No,Yes,No,No,No,,DEGREE OR ABOVE,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,38.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,BLUE
13210,61,331,6106004,61060,4,2,Other,25,HINDUISM,GENERAL,BRHAMIN,TAMIL,Yes,Yes,No,Yes,No,No,No,,DEGREE OR ABOVE,No,data has been removed for publication,CITY,,CHIKKABALLAPURA,2.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,No,
13211,61,335,6106101,61061,1,2,Head of Household,45,HINDUISM,OBC,KURUBA,KANNADA,Yes,No,Yes,Yes,No,No,No,,2ND STANDARD,No,data has been removed for publication,TOWN,data has been removed for publication,TAMILNADU,15.0,,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,No,
13212,61,336,6106201,61062,1,1,Head of Household,44,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,2ND P.U.C.,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,CAR DRIVER,OWN,Yes,0.0,No,,Yes,1.0,Yes,Yes,BLUE
13213,61,337,6106202,61062,2,2,Spouse of Head of Household,40,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,No,No,No,Yes,,2ND P.U.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,20.0,,MARRIAGE,,,,,,Yes,6.0,DAYS PER WEEK,PRIVATE SCHOOL TEACHER,PRIVATE SCHOOL TEACHER,Yes,0.0,No,,No,,Yes,Yes,BLUE
13214,61,342,6106401,61064,1,1,Head of Household,42,HINDUISM,OBC,KURUBA,KANNADA,Yes,No,No,Yes,No,No,No,,4TH STANDARD,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,SERICULTURE LABOUR,LAND LORD,Yes,5.0,No,,No,,Yes,No,
13215,61,343,6106402,61064,2,2,Spouse of Head of Household,30,HINDUISM,OBC,KURUBA,KANNADA,Yes,No,No,Yes,No,No,No,,9TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,4.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,No,No,
13216,61,347,6106501,61065,1,1,Head of Household,45,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,SERICULTURE LABOUR,LAND LORD,Yes,1.0,No,,No,,Yes,Yes,YELLOW
13217,61,348,6106502,61065,2,2,Spouse of Head of Household,40,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,23.0,,MARRIAGE,,,,,,,2.0,,,,,,Yes,1.0,Yes,1.0,Yes,Yes,YELLOW
13218,61,349,6106601,61066,1,1,Head of Household,65,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,5TH STANDARD,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
13219,61,350,6106602,61066,2,2,Spouse of Head of Household,50,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,35.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
